(8)|(5,(4, 1, 1, 1, 0, 0));(2,(2, 1, 5, 3, 1, 5));(4,(5, 0, 2, 4, 5, 4)),(3,(1, 2, 1, 0, 4, 3)),(4,(3, 3, 2, 3, 5, 4)),(1,(0, 0, 0, 0, 3, 1));(5,(4, 0, 2, 1, 3, 1)),(4,(2, 1, 1, 4, 1, 2));(1,(1, 3, 2, 5, 0, 5));(1,(4, 5, 4, 3, 3, 2)),(3,(1, 2, 4, 1, 2, 0)),(4,(5, 5, 5, 2, 5, 1))|49.00
(5)|(3,(1, 1, 5, 2, 0, 3));(1,(5, 0, 4, 4, 0, 3)),(4,(2, 0, 1, 2, 2, 0));(4,(3, 0, 0, 3, 4, 3)),(5,(3, 1, 2, 5, 3, 0)),(4,(0, 4, 3, 1, 1, 4));(4,(1, 5, 5, 2, 4, 1)),(2,(5, 5, 5, 3, 1, 2)),(5,(3, 0, 2, 4, 5, 1)),(3,(0, 2, 5, 2, 5, 0));(4,(2, 0, 2, 2, 2, 4));(2,(0, 5, 3, 1, 4, 0)),(3,(5, 1, 4, 5, 4, 4))|45.00
(8)|(5,(4, 0, 2, 0, 2, 2)),(5,(3, 0, 1, 1, 5, 1));(5,(5, 1, 0, 0, 1, 5));(4,(3, 3, 5, 5, 5, 2));(1,(5, 4, 4, 0, 1, 0)),(1,(3, 5, 1, 1, 5, 5)),(5,(4, 5, 3, 5, 3, 1));(1,(1, 4, 1, 2, 3, 3)),(4,(5, 0, 5, 5, 2, 5)),(4,(3, 5, 2, 2, 4, 5));(3,(1, 3, 3, 0, 5, 3)),(5,(4, 4, 0, 2, 4, 1))|49.00
(4)|(1,(4, 5, 1, 2, 2, 4)),(4,(2, 2, 1, 0, 1, 2)),(5,(5, 5, 4, 2, 1, 5)),(5,(3, 1, 5, 3, 0, 1));(4,(1, 3, 0, 3, 3, 2)),(5,(4, 3, 0, 1, 0, 3));(2,(0, 2, 4, 4, 5, 2));(2,(5, 2, 1, 3, 5, 3)),(2,(4, 3, 0, 4, 2, 3));(3,(3, 3, 3, 1, 5, 3)),(4,(2, 4, 0, 5, 1, 5)),(2,(0, 0, 5, 5, 5, 4));(4,(3, 0, 1, 0, 2, 3)),(3,(3, 3, 0, 0, 3, 1))|43.20
(9)|(1,(3, 4, 0, 2, 2, 0)),(1,(2, 1, 0, 4, 3, 0)),(1,(1, 2, 0, 2, 3, 5)),(2,(0, 2, 4, 3, 3, 4));(1,(0, 2, 3, 0, 5, 1)),(2,(4, 4, 0, 2, 3, 1)),(1,(1, 4, 5, 2, 0, 0)),(5,(1, 4, 0, 0, 3, 5));(2,(3, 3, 2, 1, 5, 2)),(1,(4, 2, 5, 4, 3, 2)),(2,(0, 0, 2, 2, 5, 1));(2,(5, 5, 3, 0, 0, 2)),(4,(2, 3, 0, 1, 4, 0));(5,(2, 3, 4, 5, 5, 0));(2,(5, 3, 5, 4, 5, 4)),(3,(2, 2, 1, 3, 1, 1)),(2,(2, 2, 0, 0, 3, 2))|62.35
(1)|(1,(0, 3, 1, 1, 4, 1)),(4,(3, 3, 4, 4, 0, 2)),(5,(2, 5, 5, 3, 3, 5));(2,(1, 5, 4, 3, 3, 3));(4,(0, 5, 3, 3, 0, 2));(4,(5, 3, 3, 2, 3, 5)),(5,(5, 4, 3, 2, 1, 1)),(3,(4, 2, 0, 0, 0, 5));(3,(5, 2, 4, 2, 1, 1)),(2,(3, 5, 1, 4, 1, 4)),(3,(1, 3, 0, 2, 5, 0));(3,(2, 4, 3, 0, 5, 5)),(3,(3, 2, 2, 5, 2, 3)),(1,(5, 1, 1, 4, 2, 3)),(2,(5, 4, 5, 1, 1, 2))|39.90
(9)|(1,(3, 5, 1, 2, 2, 5)),(5,(2, 2, 0, 0, 0, 3));(4,(2, 4, 2, 0, 5, 0));(3,(1, 3, 3, 0, 5, 0)),(5,(3, 0, 5, 4, 0, 2)),(3,(0, 4, 5, 5, 1, 0));(3,(0, 3, 0, 3, 2, 1)),(1,(0, 5, 5, 1, 1, 3)),(3,(2, 0, 4, 5, 0, 0)),(5,(3, 5, 5, 4, 1, 5));(5,(5, 1, 1, 3, 3, 3));(3,(1, 0, 0, 4, 5, 4))|50.75
(7)|(2,(1, 0, 4, 2, 1, 4)),(3,(2, 0, 0, 4, 2, 3));(4,(2, 2, 3, 4, 3, 1)),(2,(5, 1, 2, 0, 0, 4));(4,(5, 1, 4, 4, 1, 5)),(3,(3, 3, 2, 0, 5, 5));(2,(0, 3, 4, 3, 4, 1)),(1,(0, 1, 5, 3, 0, 0));(5,(4, 4, 5, 5, 4, 3)),(1,(5, 3, 1, 1, 2, 5)),(4,(0, 0, 1, 3, 4, 0)),(1,(2, 1, 2, 1, 5, 4));(5,(0, 2, 2, 1, 3, 4)),(2,(2, 2, 1, 2, 4, 1)),(5,(0, 3, 4, 1, 2, 1))|54.00
(0)|(4,(1, 4, 5, 4, 1, 4)),(2,(5, 0, 0, 0, 4, 3)),(5,(1, 3, 5, 4, 2, 1)),(5,(0, 5, 0, 1, 0, 4));(5,(1, 0, 2, 4, 2, 0)),(5,(5, 4, 4, 3, 2, 0));(4,(1, 0, 0, 0, 2, 4)),(3,(4, 3, 1, 0, 3, 5));(5,(3, 0, 4, 5, 1, 3)),(2,(4, 1, 3, 0, 4, 1));(3,(5, 0, 1, 3, 2, 2));(2,(3, 0, 3, 2, 3, 1))|31.00
(7)|(3,(1, 3, 2, 3, 5, 4)),(3,(4, 2, 0, 3, 2, 0)),(3,(2, 2, 5, 1, 1, 5)),(4,(1, 0, 5, 2, 0, 1));(1,(5, 4, 4, 5, 5, 3)),(3,(1, 0, 3, 2, 3, 4));(1,(0, 3, 3, 2, 1, 0)),(2,(1, 0, 4, 2, 2, 5)),(3,(3, 2, 0, 1, 1, 4));(5,(1, 1, 2, 3, 3, 0)),(3,(3, 5, 1, 1, 4, 3)),(1,(0, 3, 1, 1, 0, 0));(4,(2, 4, 0, 0, 2, 5));(5,(0, 0, 1, 5, 3, 5))|54.00
(0)|(2,(2, 2, 2, 3, 4, 3)),(2,(3, 1, 1, 2, 4, 4));(4,(1, 0, 2, 2, 3, 0)),(5,(4, 0, 4, 1, 1, 0)),(4,(4, 2, 0, 2, 2, 0)),(3,(4, 4, 2, 4, 4, 5));(1,(5, 5, 0, 5, 0, 4)),(5,(5, 3, 0, 5, 5, 5)),(2,(2, 5, 2, 4, 3, 3));(5,(0, 1, 2, 5, 4, 3)),(4,(3, 3, 0, 5, 1, 3)),(1,(5, 3, 4, 4, 3, 1));(4,(1, 5, 2, 4, 4, 4)),(3,(4, 3, 1, 5, 3, 1)),(5,(1, 0, 4, 3, 0, 0)),(1,(0, 1, 3, 4, 4, 4));(4,(2, 1, 0, 5, 5, 5)),(1,(0, 0, 3, 3, 1, 1))|41.00
(2)|(3,(0, 1, 3, 1, 0, 4)),(1,(1, 2, 3, 0, 2, 0)),(2,(0, 2, 2, 2, 1, 0));(5,(3, 2, 5, 5, 1, 5)),(5,(0, 3, 3, 1, 3, 1)),(1,(5, 3, 4, 5, 1, 0)),(4,(1, 3, 3, 4, 5, 1));(3,(2, 5, 0, 2, 2, 5)),(5,(0, 3, 5, 2, 0, 5)),(2,(0, 3, 0, 1, 2, 0));(4,(3, 3, 5, 4, 3, 0)),(3,(4, 5, 5, 0, 1, 0)),(5,(1, 1, 4, 4, 5, 1));(3,(5, 2, 4, 3, 5, 2)),(1,(5, 5, 3, 5, 4, 4)),(4,(0, 3, 1, 5, 0, 5));(5,(5, 0, 5, 3, 4, 1)),(2,(1, 1, 1, 0, 3, 2)),(1,(1, 5, 2, 2, 5, 3))|49.50
(2)|(3,(0, 2, 3, 5, 5, 2)),(5,(4, 0, 0, 1, 3, 1));(4,(5, 2, 0, 3, 3, 4)),(5,(1, 4, 4, 0, 0, 2));(5,(3, 1, 2, 5, 3, 1)),(2,(3, 3, 0, 5, 5, 5)),(5,(0, 2, 3, 2, 0, 1)),(4,(4, 3, 2, 5, 2, 1));(3,(3, 3, 2, 5, 2, 2));(4,(5, 5, 4, 2, 3, 4));(4,(3, 0, 2, 1, 2, 0)),(4,(2, 2, 5, 3, 0, 5)),(2,(2, 1, 0, 4, 3, 4)),(4,(2, 2, 3, 3, 3, 4))|40.70
(6)|(3,(1, 2, 4, 2, 3, 0)),(1,(0, 2, 5, 3, 0, 2)),(4,(0, 2, 5, 5, 3, 2));(3,(3, 0, 2, 3, 1, 5)),(1,(5, 1, 3, 5, 1, 0));(1,(1, 5, 1, 4, 1, 2)),(5,(0, 0, 0, 0, 2, 2)),(2,(5, 0, 4, 5, 4, 4));(1,(2, 4, 3, 3, 2, 5));(4,(2, 3, 5, 2, 0, 0)),(2,(0, 4, 1, 3, 1, 2));(5,(2, 1, 4, 5, 2, 0)),(2,(0, 5, 2, 2, 5, 4))|45.50
(0)|(1,(3, 2, 0, 1, 0, 3)),(5,(5, 0, 5, 3, 4, 0));(3,(4, 2, 3, 1, 4, 4)),(4,(2, 2, 2, 0, 2, 5)),(4,(5, 5, 2, 5, 1, 2)),(5,(3, 2, 2, 5, 1, 0));(3,(2, 0, 0, 1, 1, 3)),(4,(4, 4, 2, 0, 2, 0));(2,(4, 4, 5, 2, 1, 3)),(3,(4, 1, 3, 2, 3, 4));(1,(3, 3, 2, 1, 0, 0)),(4,(3, 5, 2, 1, 2, 2));(4,(0, 4, 5, 4, 2, 2)),(3,(0, 4, 2, 3, 2, 0)),(2,(1, 1, 1, 5, 3, 0))|35.00
(4)|(2,(4, 4, 3, 4, 2, 4));(4,(2, 0, 3, 5, 3, 0)),(3,(3, 3, 2, 4, 0, 4));(5,(0, 0, 3, 2, 0, 3));(5,(1, 1, 2, 4, 2, 1)),(3,(2, 5, 4, 5, 2, 2)),(5,(3, 4, 3, 3, 4, 5));(4,(1, 1, 4, 5, 1, 3));(1,(2, 2, 3, 2, 4, 5)),(4,(1, 3, 1, 2, 2, 2))|38.40
(1)|(1,(2, 5, 2, 5, 4, 2)),(3,(4, 3, 3, 4, 2, 1)),(4,(1, 2, 1, 1, 1, 1)),(1,(2, 5, 5, 3, 3, 4));(1,(4, 3, 0, 2, 2, 4));(3,(2, 1, 0, 0, 4, 1));(5,(3, 1, 3, 4, 3, 5));(4,(3, 2, 2, 1, 0, 4)),(1,(3, 0, 2, 4, 1, 0)),(2,(2, 0, 4, 1, 3, 5));(3,(5, 5, 3, 3, 3, 3)),(3,(1, 5, 4, 0, 4, 1))|35.70
(2)|(2,(5, 2, 4, 4, 4, 5));(1,(2, 5, 5, 2, 1, 5)),(4,(1, 4, 5, 0, 4, 2)),(4,(4, 3, 4, 3, 1, 4)),(4,(0, 1, 5, 3, 1, 1));(2,(1, 1, 1, 4, 4, 0)),(4,(0, 1, 2, 2, 4, 5)),(4,(5, 4, 2, 5, 1, 1));(2,(0, 5, 1, 4, 5, 1)),(1,(4, 2, 5, 0, 4, 5));(4,(0, 5, 3, 5, 0, 3)),(4,(3, 3, 0, 2, 0, 2)),(2,(3, 5, 2, 3, 1, 3)),(2,(0, 2, 1, 5, 5, 1));(4,(4, 0, 0, 0, 0, 1))|42.90
(8)|(5,(1, 3, 4, 5, 5, 2)),(3,(4, 2, 0, 3, 4, 1));(3,(0, 3, 4, 1, 2, 5));(2,(1, 1, 3, 2, 4, 1)),(5,(3, 2, 4, 5, 4, 4));(4,(4, 4, 5, 5, 3, 3)),(5,(2, 1, 4, 4, 0, 0)),(2,(1, 0, 5, 4, 5, 5)),(4,(3, 4, 1, 5, 2, 5));(5,(1, 0, 1, 3, 3, 0)),(3,(3, 3, 3, 1, 1, 0)),(4,(3, 2, 4, 3, 2, 0)),(1,(2, 2, 1, 5, 3, 0));(5,(1, 4, 2, 3, 3, 4))|53.20
(6)|(2,(0, 0, 0, 3, 3, 2)),(1,(1, 5, 1, 5, 0, 0)),(1,(5, 0, 4, 1, 5, 3)),(3,(3, 0, 0, 4, 5, 0));(3,(4, 2, 5, 5, 2, 4)),(3,(2, 0, 2, 5, 5, 4)),(2,(2, 2, 1, 3, 4, 1));(1,(0, 4, 5, 4, 3, 0)),(1,(1, 4, 3, 4, 0, 2)),(1,(5, 1, 5, 5, 4, 1)),(1,(3, 2, 2, 0, 5, 0));(3,(1, 5, 4, 3, 3, 2)),(2,(0, 3, 1, 2, 4, 5)),(5,(0, 3, 0, 0, 4, 1)),(4,(5, 5, 2, 2, 0, 0));(1,(0, 2, 4, 0, 4, 4)),(1,(2, 0, 2, 0, 3, 3)),(4,(3, 2, 2, 3, 3, 3));(3,(3, 4, 4, 3, 5, 5)),(2,(3, 2, 1, 5, 2, 3)),(2,(5, 5, 0, 5, 5, 3))|58.50
(8)|(2,(0, 3, 5, 0, 1, 2));(5,(1, 0, 4, 2, 0, 0)),(5,(4, 2, 4, 0, 1, 2));(2,(4, 0, 2, 5, 3, 2));(5,(0, 5, 4, 4, 2, 2)),(3,(1, 3, 3, 4, 2, 5)),(2,(4, 4, 4, 4, 2, 0));(4,(0, 5, 0, 1, 1, 1));(3,(2, 3, 0, 0, 3, 2)),(3,(0, 4, 0, 3, 3, 5)),(1,(1, 5, 3, 3, 5, 1)),(3,(4, 4, 1, 5, 2, 0))|42.00
(2)|(1,(1, 1, 4, 1, 4, 2)),(3,(0, 5, 0, 3, 1, 2));(4,(2, 4, 3, 1, 0, 3)),(5,(5, 0, 4, 5, 4, 4));(3,(1, 0, 0, 4, 3, 3)),(3,(5, 3, 0, 5, 5, 1)),(1,(5, 2, 1, 1, 5, 2)),(5,(4, 2, 0, 4, 0, 2));(5,(0, 5, 5, 3, 5, 0)),(5,(3, 0, 5, 5, 1, 4));(4,(4, 0, 4, 5, 2, 4)),(2,(2, 2, 3, 3, 0, 1)),(1,(5, 5, 3, 0, 3, 1)),(5,(1, 0, 5, 4, 1, 5));(3,(2, 1, 4, 2, 4, 1)),(5,(3, 4, 0, 1, 5, 2))|41.80
(1)|(4,(1, 0, 4, 0, 4, 3)),(4,(2, 0, 0, 2, 1, 2));(4,(0, 0, 2, 3, 3, 1));(1,(4, 4, 0, 5, 0, 2)),(5,(5, 3, 5, 2, 0, 5)),(1,(1, 4, 4, 4, 4, 4));(5,(4, 0, 5, 2, 3, 4));(3,(5, 3, 5, 5, 5, 1)),(2,(2, 2, 3, 2, 4, 2)),(4,(3, 3, 0, 2, 3, 1)),(2,(4, 1, 3, 1, 1, 0));(2,(0, 4, 2, 1, 4, 0)),(5,(5, 0, 0, 5, 3, 0)),(5,(5, 0, 0, 4, 0, 5))|39.90
(5)|(2,(5, 2, 5, 4, 2, 5)),(2,(2, 3, 0, 2, 3, 4));(1,(5, 5, 0, 4, 3, 2)),(5,(0, 0, 1, 4, 5, 1)),(4,(4, 4, 3, 1, 2, 2)),(4,(1, 4, 4, 3, 3, 2));(2,(5, 4, 4, 2, 4, 0));(3,(1, 5, 2, 3, 2, 1));(3,(1, 4, 0, 5, 5, 4)),(1,(2, 5, 4, 1, 2, 4));(5,(4, 3, 2, 3, 4, 0))|42.50
(5)|(1,(3, 3, 3, 2, 4, 0)),(2,(4, 1, 4, 3, 2, 2)),(4,(0, 4, 4, 4, 3, 5));(3,(2, 2, 1, 5, 4, 0)),(5,(0, 3, 3, 4, 5, 1)),(4,(4, 1, 1, 2, 0, 3)),(3,(1, 0, 1, 0, 2, 5));(5,(1, 1, 3, 4, 3, 4)),(3,(0, 2, 3, 1, 2, 4)),(4,(3, 5, 2, 0, 0, 5));(2,(2, 0, 1, 3, 0, 0)),(3,(4, 5, 2, 5, 4, 3));(4,(0, 3, 4, 1, 5, 0)),(4,(5, 1, 5, 5, 0, 5)),(3,(4, 0, 0, 5, 5, 4)),(3,(5, 2, 4, 2, 1, 4));(1,(4, 3, 2, 1, 3, 3)),(1,(1, 1, 3, 4, 5, 3)),(5,(1, 4, 0, 4, 3, 1))|52.50
(1)|(3,(0, 2, 4, 3, 0, 3)),(1,(1, 3, 1, 2, 3, 5)),(2,(4, 5, 1, 0, 2, 1)),(3,(3, 1, 5, 5, 0, 4));(3,(4, 1, 0, 5, 3, 2)),(1,(2, 5, 1, 2, 1, 1)),(1,(3, 0, 2, 5, 3, 5)),(4,(1, 0, 3, 3, 0, 4));(5,(4, 0, 5, 2, 3, 1)),(4,(0, 3, 1, 1, 0, 3));(1,(2, 2, 5, 5, 2, 3)),(3,(1, 4, 1, 0, 3, 2));(1,(4, 1, 1, 2, 2, 2)),(4,(5, 3, 5, 3, 4, 2));(3,(5, 3, 3, 0, 4, 0)),(5,(2, 0, 5, 3, 0, 4)),(1,(3, 2, 4, 3, 0, 3))|40.95
(1)|(5,(1, 3, 4, 0, 3, 3)),(4,(0, 1, 2, 1, 1, 2)),(4,(0, 0, 4, 4, 2, 5)),(2,(5, 3, 0, 2, 2, 1));(4,(0, 1, 2, 4, 0, 3)),(3,(1, 0, 2, 1, 2, 2));(2,(4, 4, 2, 1, 0, 5));(4,(3, 2, 4, 0, 2, 3));(2,(5, 4, 3, 2, 2, 1)),(2,(0, 2, 3, 3, 2, 5)),(4,(3, 2, 0, 1, 1, 3));(4,(2, 3, 2, 5, 5, 5)),(5,(4, 5, 2, 5, 0, 3)),(3,(3, 5, 2, 1, 4, 0))|37.80
(2)|(3,(0, 0, 1, 5, 4, 3)),(2,(1, 1, 0, 4, 5, 1)),(1,(4, 4, 1, 5, 5, 5));(2,(0, 5, 1, 0, 5, 3)),(1,(5, 0, 3, 0, 4, 0)),(4,(2, 5, 1, 0, 2, 0)),(4,(1, 2, 0, 2, 2, 1));(2,(2, 3, 4, 0, 2, 5)),(2,(0, 1, 5, 2, 0, 4)),(4,(1, 4, 5, 0, 2, 4));(4,(3, 2, 1, 3, 0, 2)),(3,(4, 1, 5, 2, 2, 0)),(4,(2, 0, 2, 1, 4, 5));(4,(3, 3, 2, 5, 1, 0)),(3,(3, 0, 2, 5, 0, 3));(3,(1, 0, 5, 3, 0, 2)),(2,(2, 0, 5, 2, 5, 2)),(4,(2, 3, 3, 1, 5, 3))|46.20
(2)|(2,(4, 5, 1, 4, 3, 4)),(1,(1, 5, 1, 3, 2, 2));(5,(2, 0, 5, 2, 2, 2));(1,(4, 3, 3, 4, 5, 5)),(5,(4, 4, 1, 5, 5, 4)),(2,(3, 2, 4, 5, 0, 0)),(1,(0, 1, 1, 2, 3, 0));(4,(3, 0, 3, 5, 1, 0));(2,(5, 3, 0, 0, 2, 3)),(5,(0, 4, 4, 1, 1, 4)),(5,(1, 4, 5, 2, 1, 5)),(4,(2, 3, 3, 5, 5, 3));(5,(1, 4, 3, 1, 4, 2)),(2,(0, 5, 1, 2, 3, 4))|41.80
(3)|(5,(3, 0, 3, 0, 4, 3)),(2,(5, 3, 1, 5, 1, 0)),(2,(0, 3, 0, 2, 3, 0));(1,(3, 3, 0, 2, 2, 4));(1,(0, 2, 0, 5, 0, 5)),(3,(2, 3, 2, 2, 0, 2)),(4,(5, 5, 4, 2, 3, 3)),(3,(5, 5, 1, 4, 0, 0));(4,(0, 0, 5, 5, 2, 5)),(1,(1, 5, 4, 4, 4, 1));(3,(4, 5, 0, 4, 0, 0));(2,(4, 3, 2, 1, 0, 3)),(1,(2, 3, 0, 3, 5, 0))|40.25
(0)|(2,(0, 1, 3, 4, 2, 3)),(2,(2, 2, 3, 4, 3, 4)),(1,(5, 2, 1, 2, 2, 3));(3,(4, 4, 3, 2, 2, 5));(3,(2, 4, 1, 3, 4, 5)),(3,(1, 5, 4, 0, 2, 5)),(2,(2, 1, 5, 1, 2, 3));(1,(3, 3, 5, 3, 2, 3)),(2,(4, 3, 3, 1, 1, 3));(2,(5, 1, 3, 4, 4, 0)),(1,(0, 2, 5, 5, 4, 4));(4,(0, 1, 5, 4, 2, 5))|32.00
(7)|(3,(3, 3, 0, 1, 0, 1)),(5,(3, 5, 5, 3, 2, 5)),(3,(0, 3, 4, 1, 1, 0)),(4,(2, 5, 5, 3, 4, 4));(1,(1, 4, 2, 2, 5, 5)),(3,(3, 4, 5, 0, 5, 4));(2,(0, 5, 4, 3, 1, 5));(3,(2, 1, 2, 2, 2, 3)),(5,(4, 4, 4, 3, 2, 2)),(4,(3, 4, 3, 3, 4, 4)),(3,(2, 2, 1, 5, 4, 3));(4,(0, 4, 1, 1, 0, 3)),(4,(4, 5, 5, 0, 5, 3)),(1,(5, 1, 1, 1, 1, 4)),(5,(0, 4, 4, 0, 5, 1));(2,(2, 2, 0, 5, 4, 0))|52.65
(3)|(2,(0, 5, 3, 4, 4, 2));(4,(1, 0, 4, 2, 0, 3)),(3,(5, 1, 4, 0, 4, 5)),(4,(5, 2, 0, 0, 4, 2)),(1,(4, 0, 2, 3, 4, 3));(4,(4, 1, 0, 4, 2, 1)),(4,(0, 0, 0, 1, 4, 1)),(5,(5, 1, 2, 0, 1, 1));(1,(3, 4, 4, 0, 4, 2));(5,(1, 3, 1, 5, 1, 3));(5,(0, 1, 5, 0, 5, 1)),(1,(5, 2, 3, 1, 3, 5)),(3,(0, 5, 4, 0, 5, 3))|36.80
(1)|(4,(0, 5, 3, 5, 2, 5));(2,(1, 1, 1, 1, 1, 1)),(2,(1, 4, 2, 2, 2, 4)),(4,(5, 1, 3, 1, 4, 5));(2,(0, 5, 0, 1, 3, 1)),(1,(2, 0, 5, 0, 3, 1));(4,(2, 4, 3, 5, 0, 0));(1,(3, 3, 0, 4, 0, 1)),(1,(4, 3, 0, 5, 2, 4)),(3,(4, 3, 5, 0, 1, 0));(3,(1, 0, 1, 5, 5, 5)),(3,(5, 4, 1, 2, 5, 0)),(1,(4, 3, 1, 1, 5, 5)),(1,(5, 3, 4, 5, 5, 3))|40.95
(0)|(2,(4, 3, 5, 4, 2, 0)),(5,(0, 3, 4, 5, 0, 2));(3,(1, 2, 1, 5, 0, 2)),(2,(0, 0, 5, 4, 0, 5));(3,(0, 0, 5, 2, 2, 2)),(3,(5, 4, 3, 3, 5, 4));(5,(3, 3, 4, 5, 2, 0)),(1,(4, 1, 0, 4, 1, 1)),(1,(0, 4, 0, 4, 3, 4));(1,(5, 0, 2, 2, 0, 0)),(4,(2, 3, 0, 1, 5, 1));(4,(4, 3, 0, 0, 0, 1)),(4,(0, 3, 1, 0, 3, 1))|37.00
(4)|(3,(0, 3, 1, 5, 0, 2)),(4,(1, 4, 4, 4, 0, 5)),(3,(1, 4, 5, 2, 4, 5)),(2,(0, 5, 0, 1, 1, 5));(1,(3, 2, 4, 2, 4, 0)),(3,(4, 1, 3, 2, 1, 0));(1,(3, 2, 2, 4, 0, 4)),(4,(4, 1, 2, 5, 4, 1)),(1,(0, 0, 5, 0, 2, 0));(1,(4, 2, 0, 3, 2, 3)),(3,(2, 1, 5, 3, 4, 2)),(5,(1, 0, 0, 1, 5, 2));(4,(3, 2, 0, 3, 0, 3)),(1,(4, 5, 1, 2, 1, 5)),(2,(1, 3, 0, 2, 4, 4));(5,(1, 0, 0, 5, 1, 1)),(4,(4, 3, 3, 1, 5, 2))|45.60
(7)|(4,(0, 3, 1, 4, 3, 2)),(3,(4, 1, 4, 3, 2, 3)),(2,(4, 4, 0, 1, 2, 3)),(1,(3, 0, 4, 0, 3, 2));(1,(2, 3, 2, 5, 5, 0)),(3,(1, 2, 1, 4, 0, 5)),(4,(3, 4, 1, 5, 5, 5));(3,(0, 5, 1, 5, 2, 5));(4,(3, 3, 5, 1, 3, 5)),(3,(3, 1, 4, 2, 3, 2)),(2,(2, 4, 5, 5, 3, 4)),(4,(1, 1, 4, 5, 1, 3));(2,(3, 0, 1, 1, 3, 0));(3,(3, 2, 4, 4, 3, 2)),(3,(0, 0, 1, 4, 1, 4)),(5,(0, 2, 3, 1, 0, 4))|52.65
(4)|(3,(2, 2, 1, 1, 3, 1)),(4,(0, 1, 2, 3, 0, 4));(3,(0, 2, 2, 3, 4, 4)),(5,(3, 2, 3, 5, 5, 4)),(2,(3, 0, 3, 1, 5, 3));(1,(0, 2, 2, 0, 1, 3));(5,(4, 2, 5, 1, 1, 0));(2,(3, 1, 3, 0, 2, 4)),(4,(0, 5, 4, 1, 5, 5));(3,(2, 1, 0, 2, 1, 2)),(2,(3, 1, 1, 1, 2, 0))|39.60
(0)|(2,(4, 3, 3, 4, 1, 0)),(1,(0, 3, 1, 1, 1, 4));(5,(4, 1, 4, 5, 0, 2)),(1,(4, 3, 0, 4, 4, 4)),(4,(3, 1, 4, 5, 0, 4)),(5,(4, 4, 1, 1, 2, 4));(2,(4, 4, 3, 2, 2, 5));(2,(4, 3, 0, 1, 4, 3)),(1,(2, 4, 4, 1, 4, 4));(4,(1, 0, 4, 2, 1, 1)),(4,(0, 4, 1, 4, 0, 3));(5,(0, 5, 0, 2, 4, 5))|32.00
(4)|(4,(2, 2, 1, 3, 1, 0));(1,(5, 1, 2, 1, 5, 2));(3,(4, 4, 1, 5, 1, 0)),(2,(5, 0, 0, 2, 3, 0)),(4,(4, 4, 0, 5, 1, 0));(4,(1, 5, 1, 1, 4, 3)),(5,(4, 2, 4, 0, 2, 0));(5,(2, 2, 3, 4, 5, 4)),(5,(4, 2, 0, 0, 0, 4)),(1,(4, 4, 0, 3, 3, 4));(1,(4, 5, 0, 4, 4, 2)),(1,(5, 4, 1, 3, 3, 1)),(3,(0, 2, 5, 4, 3, 5))|39.60
(5)|(1,(0, 3, 1, 5, 2, 1)),(2,(5, 0, 0, 3, 1, 4));(4,(0, 1, 2, 4, 5, 0)),(4,(1, 2, 4, 2, 4, 1)),(1,(3, 0, 3, 0, 4, 0));(3,(0, 1, 0, 5, 3, 0)),(1,(4, 0, 2, 5, 2, 4));(5,(1, 5, 4, 2, 0, 0)),(5,(0, 1, 2, 3, 3, 5)),(4,(1, 2, 0, 0, 5, 3));(3,(0, 5, 3, 1, 1, 3));(5,(2, 2, 0, 0, 5, 3))|36.25
(4)|(2,(3, 4, 4, 4, 0, 4)),(5,(0, 4, 2, 0, 3, 1));(1,(4, 0, 2, 4, 3, 3)),(2,(3, 0, 4, 3, 0, 5));(5,(5, 5, 2, 1, 4, 4)),(3,(1, 2, 4, 1, 0, 5));(3,(3, 0, 5, 5, 5, 4)),(5,(3, 0, 0, 2, 2, 1));(2,(4, 5, 1, 0, 0, 1));(3,(2, 3, 0, 2, 4, 5)),(3,(2, 4, 0, 0, 0, 1)),(1,(1, 0, 2, 4, 1, 0))|40.80
(6)|(5,(4, 4, 4, 2, 1, 2)),(1,(1, 3, 5, 3, 2, 0)),(2,(5, 2, 5, 0, 0, 5)),(3,(4, 3, 5, 1, 2, 5));(5,(2, 2, 2, 1, 5, 3)),(1,(5, 1, 2, 2, 0, 1)),(4,(5, 1, 5, 3, 5, 2));(1,(3, 3, 2, 2, 0, 5));(2,(0, 1, 5, 4, 3, 4)),(5,(0, 0, 0, 5, 1, 5)),(4,(2, 5, 1, 0, 2, 4)),(5,(0, 3, 3, 2, 2, 0));(2,(3, 5, 0, 1, 4, 0)),(5,(1, 5, 3, 0, 2, 5)),(3,(3, 3, 4, 3, 4, 4));(1,(4, 1, 2, 1, 2, 2)),(5,(1, 5, 0, 4, 3, 4))|49.40
(1)|(5,(1, 5, 0, 3, 5, 5));(3,(4, 1, 0, 3, 3, 4)),(3,(2, 5, 4, 0, 5, 2));(2,(1, 5, 0, 2, 1, 2)),(2,(2, 4, 2, 5, 0, 0)),(1,(0, 3, 1, 2, 0, 4)),(5,(3, 2, 4, 3, 1, 4));(4,(0, 0, 0, 3, 2, 1)),(4,(3, 5, 4, 3, 5, 4)),(5,(0, 4, 2, 5, 4, 0));(1,(2, 2, 1, 2, 4, 4)),(1,(1, 4, 4, 1, 2, 1)),(1,(5, 2, 4, 4, 1, 4));(2,(3, 1, 2, 5, 1, 4)),(2,(5, 2, 1, 2, 1, 5)),(4,(0, 5, 2, 3, 0, 1)),(5,(5, 5, 1, 1, 5, 3))|43.05
